"shortTerm","longTerm","totalReturns","totalTrades","recommendedDifference"
30,211,0.11581418334568823,9,0.003
30,211,0.11581418334568823,9,0.003
30,212,0.11581418334568823,9,0.003
30,212,0.11581418334568823,9,0.003
30,213,0.11581418334568823,9,0.003
30,213,0.11581418334568823,9,0.003
30,214,0.1314615300903255,8,0.003
30,214,0.1314615300903255,8,0.003
30,215,0.14256651017214406,10,0.003
30,215,0.14256651017214406,10,0.003
30,216,0.1549937012398613,9,0.003
30,216,0.1549937012398613,9,0.003
30,217,0.12639337474120094,10,0.003
30,217,0.12639337474120094,10,0.003
30,218,0.1336411675473838,11,0.003
30,218,0.1336411675473838,11,0.003
30,219,0.1336411675473838,11,0.003
30,219,0.1336411675473838,11,0.003
30,220,0.1363156910916472,11,0.003
30,220,0.1363156910916472,11,0.003
30,221,0.15035575356584774,10,0.003
30,221,0.15035575356584774,10,0.003
30,222,0.1848842879943253,7,0.003
30,222,0.1848842879943253,7,0.003
30,223,0.15882756092507297,7,0.003
30,223,0.15882756092507297,7,0.003
30,224,0.12405596672248939,8,0.003
30,224,0.12405596672248939,8,0.003
30,225,0.15560925660454641,9,0.003
30,225,0.15560925660454641,9,0.003
30,226,0.17258203943212422,8,0.003
30,226,0.17258203943212422,8,0.003
30,227,0.20348741569337064,9,0.003
30,227,0.20348741569337064,9,0.003
30,228,0.20348741569337064,10,0.003
30,228,0.20348741569337064,10,0.003
30,229,0.20348741569337064,10,0.003
30,229,0.20348741569337064,10,0.003
30,230,0.15349768926422186,11,0.003
30,230,0.15349768926422186,11,0.003
30,231,0.14405374941985105,10,0.003
30,231,0.14405374941985105,10,0.003
30,232,0.14405374941985105,10,0.003
30,232,0.14405374941985105,10,0.003
30,233,0.14629582470631225,12,0.003
30,233,0.14629582470631225,12,0.003
30,234,0.17188180660009036,16,0.003
30,234,0.17188180660009036,16,0.003
30,235,0.19372231850568067,16,0.003
30,235,0.19372231850568067,16,0.003
30,236,0.19372231850568067,16,0.003
30,236,0.19372231850568067,16,0.003
30,237,0.18205946131498085,15,0.003
30,237,0.18205946131498085,15,0.003
30,238,0.18205946131498085,15,0.003
30,238,0.18205946131498085,15,0.003
30,239,0.16837062214083479,16,0.003
30,239,0.16837062214083479,16,0.003
30,240,0.16512038056882605,15,0.003
30,240,0.16512038056882605,15,0.003
30,241,0.16512038056882605,16,0.003
30,241,0.16512038056882605,16,0.003
30,242,0.1537681854732446,14,0.003
30,242,0.1537681854732446,14,0.003
30,243,0.1537681854732446,14,0.003
30,243,0.1537681854732446,14,0.003
30,244,0.1469598217968814,14,0.003
30,244,0.1469598217968814,14,0.003
30,245,0.11026150459109697,13,0.003
30,245,0.11026150459109697,13,0.003
30,246,0.11026150459109697,14,0.003
30,246,0.11026150459109697,14,0.003
30,247,0.11026150459109697,15,0.003
30,247,0.11026150459109697,15,0.003
30,248,0.11026150459109697,12,0.003
30,248,0.11026150459109697,12,0.003
30,249,0.08889637884181918,13,0.003
30,249,0.08889637884181918,13,0.003
30,250,0.07433940012112322,16,0.003
30,250,0.07433940012112322,16,0.003
30,251,0.09021145837544975,18,0.003
30,251,0.09021145837544975,18,0.003
30,252,0.09021145837544975,18,0.003
30,252,0.09021145837544975,18,0.003
30,253,0.07433940012112322,19,0.003
30,253,0.07433940012112322,19,0.003
30,254,0.07433940012112322,19,0.003
30,254,0.07433940012112322,19,0.003
30,255,0.08406638470321466,18,0.003
30,255,0.08406638470321466,18,0.003
30,256,0.08897203035729509,17,0.003
30,256,0.08897203035729509,17,0.003
30,257,0.08897203035729509,18,0.003
30,257,0.08897203035729509,18,0.003
30,258,0.10213830388122319,16,0.003
30,258,0.10213830388122319,16,0.003
30,259,0.10213830388122319,17,0.003
30,259,0.10213830388122319,17,0.003
30,260,0.10213830388122319,18,0.003
30,260,0.10213830388122319,18,0.003
30,261,0.10213830388122319,20,0.003
30,261,0.10213830388122319,20,0.003
30,262,0.10213830388122319,19,0.003
30,262,0.10213830388122319,19,0.003
30,263,0.10088093822623356,21,0.003
30,263,0.10088093822623356,21,0.003
30,264,0.06471477791808924,22,0.003
30,264,0.06471477791808924,22,0.003
30,265,0.06471477791808924,21,0.003
30,265,0.06471477791808924,21,0.003
30,266,0.06471477791808924,20,0.003
30,266,0.06471477791808924,20,0.003
30,267,0.10841691823286917,20,0.003
30,267,0.10841691823286917,20,0.003
30,268,0.09364891266053874,18,0.003
30,268,0.09364891266053874,18,0.003
30,269,0.09364891266053874,18,0.003
30,269,0.09364891266053874,18,0.003
30,270,0.07436248367863835,20,0.003
30,270,0.07436248367863835,20,0.003
30,271,0.07436248367863835,17,0.003
30,271,0.07436248367863835,17,0.003
30,272,0.07436248367863835,16,0.003
30,272,0.07436248367863835,16,0.003
30,273,0.07436248367863835,16,0.003
30,273,0.07436248367863835,16,0.003
30,274,0.07436248367863835,17,0.003
30,274,0.07436248367863835,17,0.003
30,275,0.07436248367863835,17,0.003
30,275,0.07436248367863835,17,0.003
30,276,0.05917085030469518,14,0.003
30,276,0.05917085030469518,14,0.003
30,277,0.05917085030469518,14,0.003
30,277,0.05917085030469518,14,0.003
30,278,0.05917085030469518,14,0.003
30,278,0.05917085030469518,14,0.003
30,279,0.05917085030469518,16,0.003
30,279,0.05917085030469518,16,0.003
30,280,0.05917085030469518,16,0.003
30,280,0.05917085030469518,16,0.003
30,281,0.05917085030469518,17,0.003
30,281,0.05917085030469518,17,0.003
30,282,0.055712892161490335,18,0.003
30,282,0.055712892161490335,18,0.003
30,283,0.07105483799072419,19,0.003
30,283,0.07105483799072419,19,0.003
30,284,0.07105483799072419,21,0.003
30,284,0.07105483799072419,21,0.003
30,285,0.07105483799072419,22,0.003
30,285,0.07105483799072419,22,0.003
30,286,0.06636051068740839,23,0.003
30,286,0.06636051068740839,23,0.003
30,287,0.050593352759829464,19,0.003
30,287,0.050593352759829464,19,0.003
30,288,0.0492308016744167,18,0.003
30,288,0.0492308016744167,18,0.003
30,289,0.04792695641184963,17,0.003
30,289,0.04792695641184963,17,0.003
31,90,0.24041970802919727,8,0.003
31,90,0.24041970802919727,8,0.003
31,91,0.24041970802919727,8,0.003
31,91,0.24041970802919727,8,0.003
31,92,0.24041970802919727,8,0.003
31,92,0.24041970802919727,8,0.003
31,93,0.24041970802919727,8,0.003
31,93,0.24041970802919727,8,0.003
31,94,-0.027211681765661275,9,0.003
31,95,-0.00855987517306541,10,0.003
31,96,-0.06591768320305738,12,0.003
31,97,-0.08790801398497694,14,0.003
31,98,-0.0698257986316327,16,0.003
31,99,-0.14965734995688507,16,0.003
31,100,-0.13828636493025903,14,0.003
31,101,-0.15564156925291267,17,0.003
31,102,-0.1955980840266132,14,0.003
31,103,-0.19678186621069133,14,0.003
31,104,-0.21940286560473862,11,0.003
31,105,-0.21831425598335064,13,0.003
31,106,-0.2124262072970096,13,0.003
31,107,-0.09772262827475746,12,0.003
31,108,-0.08300833818537354,16,0.003
31,109,-0.11674260148585967,19,0.003
31,110,-0.19971765487460552,14,0.003
31,111,-0.0988373370843315,15,0.003
31,112,-0.09670542209718892,11,0.003
31,113,-0.03545922604218563,9,0.003
31,114,-0.09571638937119495,9,0.003
31,115,-0.042707972484782475,6,0.003
31,116,-0.03423255504335235,6,0.003
31,117,-0.07950724117831683,7,0.003
31,118,-0.03632944465709195,6,0.003
31,119,-0.03632944465709195,6,0.003
31,120,-0.17292174569927551,5,0.003
31,121,-0.19448925173651113,6,0.003
31,122,-0.033158060610081794,8,0.003
31,123,-0.0930441943453198,9,0.003
31,124,-0.1147118614586844,9,0.003
31,125,-0.06781469564646397,10,0.003
31,126,-0.08168380878452682,14,0.003
31,127,-0.029422843060233964,14,0.003
31,128,0.0928936747332473,16,0.003
31,128,0.0928936747332473,16,0.003
31,129,-0.024375544817640798,18,0.003
31,130,-0.024375544817640798,17,0.003
31,131,-0.024375544817640798,16,0.003
31,132,-0.046696521287642824,14,0.003
31,133,-0.046696521287642824,13,0.003
31,134,-0.046696521287642824,10,0.003
31,135,-0.09932563350399967,11,0.003
31,136,-0.03942757009345801,11,0.003
31,137,-0.024051697136545726,10,0.003
31,138,-0.2048063477610484,7,0.003
31,139,-0.11762528845735179,9,0.003
31,140,-0.12181223322427576,10,0.003
31,141,-0.08035090569409468,9,0.003
31,142,-0.06561138254324565,8,0.003
31,143,-0.06561138254324565,8,0.003
31,144,-0.06561138254324565,9,0.003
31,145,-0.08337486187246765,12,0.003
31,146,-0.023052554625944275,11,0.003
31,147,-0.023052554625944275,11,0.003
31,148,-0.19387987382524147,8,0.003
31,149,-0.18618521802208435,9,0.003
31,150,-0.1643848980520959,9,0.003
31,151,0.013443257705945129,11,0.003
31,151,0.013443257705945129,11,0.003
31,152,0.002852130487660536,12,0.003
31,152,0.002852130487660536,12,0.003
31,153,-0.03798195109328501,13,0.003
31,154,0.0038530668474810207,13,0.003
31,154,0.0038530668474810207,13,0.003
31,155,0.009295329610873143,14,0.003
31,155,0.009295329610873143,14,0.003
31,156,0.009295329610873143,15,0.003
31,156,0.009295329610873143,15,0.003
31,157,0.009295329610873143,15,0.003
31,157,0.009295329610873143,15,0.003
31,158,-0.039376802487634276,16,0.003
31,159,0.017772937653144683,16,0.003
31,159,0.017772937653144683,16,0.003
31,160,0.011847402811695704,14,0.003
31,160,0.011847402811695704,14,0.003
31,161,0.05007020788383175,12,0.003
31,161,0.05007020788383175,12,0.003
31,162,-0.0806779898933182,9,0.003
31,163,-0.0806779898933182,9,0.003
31,164,0.055310113360046695,7,0.003
31,164,0.055310113360046695,7,0.003
31,165,-0.034240591026222275,7,0.003
31,166,0.03256866786040074,6,0.003
31,166,0.03256866786040074,6,0.003
31,167,0.03256866786040074,6,0.003
31,167,0.03256866786040074,6,0.003
31,168,0.03256866786040074,6,0.003
31,168,0.03256866786040074,6,0.003
31,169,-0.030548984876851093,7,0.003
31,170,0.0012519561815337252,6,0.003
31,170,0.0012519561815337252,6,0.003
31,171,0.0012519561815337252,6,0.003
31,171,0.0012519561815337252,6,0.003
31,172,-0.06147140030871571,8,0.003
31,173,0.01228340978759495,7,0.003
31,173,0.01228340978759495,7,0.003
31,174,0.01228340978759495,8,0.003
31,174,0.01228340978759495,8,0.003
31,175,-0.10091356289529158,8,0.003
31,176,-0.05216132163954376,7,0.003
31,177,-0.05216132163954376,8,0.003
31,178,-0.05216132163954376,8,0.003
31,179,0.014655425938633513,8,0.003
31,179,0.014655425938633513,8,0.003
31,180,0.014655425938633513,9,0.003
31,180,0.014655425938633513,9,0.003
31,181,0.06713394111688402,10,0.003
31,181,0.06713394111688402,10,0.003
31,182,0.06713394111688402,9,0.003
31,182,0.06713394111688402,9,0.003
31,183,0.19885361552028238,7,0.003
31,183,0.19885361552028238,7,0.003
31,184,0.19885361552028238,8,0.003
31,184,0.19885361552028238,8,0.003
31,185,0.19885361552028238,7,0.003
31,185,0.19885361552028238,7,0.003
31,186,0.12164296998420235,7,0.003
31,186,0.12164296998420235,7,0.003
31,187,0.12164296998420235,7,0.003
31,187,0.12164296998420235,7,0.003
31,188,0.12354735020192871,6,0.003
31,188,0.12354735020192871,6,0.003
31,189,0.12530955918771675,7,0.003
31,189,0.12530955918771675,7,0.003
31,190,0.12530955918771675,7,0.003
31,190,0.12530955918771675,7,0.003
31,191,0.12530955918771675,9,0.003
31,191,0.12530955918771675,9,0.003
31,192,0,8,0.003
31,193,0,8,0.003
31,194,0,6,0.003
31,195,0,7,0.003
31,196,0.0542044650324904,8,0.003
31,196,0.0542044650324904,8,0.003
31,197,0.0542044650324904,9,0.003
31,197,0.0542044650324904,9,0.003
31,198,0.0542044650324904,9,0.003
31,198,0.0542044650324904,9,0.003
31,199,0.0542044650324904,9,0.003
31,199,0.0542044650324904,9,0.003
31,200,0,6,0.003
31,201,0,6,0.003
31,202,0.02283607193686118,8,0.003
31,202,0.02283607193686118,8,0.003
31,203,0.02283607193686118,8,0.003
31,203,0.02283607193686118,8,0.003
31,204,0.02369698931693121,7,0.003
31,204,0.02369698931693121,7,0.003
31,205,0.12492716089349315,7,0.003
31,205,0.12492716089349315,7,0.003
31,206,0.12492716089349315,7,0.003
31,206,0.12492716089349315,7,0.003
31,207,0.12492716089349315,6,0.003
31,207,0.12492716089349315,6,0.003
31,208,0.09732666379567372,5,0.003
31,208,0.09732666379567372,5,0.003
31,209,0.09732666379567372,6,0.003
31,209,0.09732666379567372,6,0.003
31,210,0.05592834031972719,7,0.003
31,210,0.05592834031972719,7,0.003
31,211,0.05592834031972719,7,0.003
31,211,0.05592834031972719,7,0.003
31,212,0.05592834031972719,7,0.003
31,212,0.05592834031972719,7,0.003
31,213,0.09893052389984229,6,0.003
31,213,0.09893052389984229,6,0.003
31,214,0.12412162712969767,5,0.003
31,214,0.12412162712969767,5,0.003
31,215,0.11718145437661684,7,0.003
31,215,0.11718145437661684,7,0.003
31,216,0.0810956224015653,6,0.003
31,216,0.0810956224015653,6,0.003
31,217,0.0810956224015653,6,0.003
31,217,0.0810956224015653,6,0.003
31,218,0.10768002275238203,8,0.003
31,218,0.10768002275238203,8,0.003
31,219,0.10768002275238203,8,0.003
31,219,0.10768002275238203,8,0.003
31,220,0.10768002275238203,8,0.003
31,220,0.10768002275238203,8,0.003
31,221,0.13313424999179616,8,0.003
31,221,0.13313424999179616,8,0.003
31,222,0.13313424999179616,9,0.003
31,222,0.13313424999179616,9,0.003
31,223,0.10688596692170253,12,0.003
31,223,0.10688596692170253,12,0.003
31,224,0.10688596692170253,12,0.003
31,224,0.10688596692170253,12,0.003
31,225,0.11640224475603647,10,0.003
31,225,0.11640224475603647,10,0.003
31,226,0.1624462233839787,7,0.003
31,226,0.1624462233839787,7,0.003
31,227,0.15152973640724518,6,0.003
31,227,0.15152973640724518,6,0.003
31,228,0.15442431000836357,8,0.003
31,228,0.15442431000836357,8,0.003
31,229,0.18558474969423475,12,0.003
31,229,0.18558474969423475,12,0.003
31,230,0.18558474969423475,15,0.003
31,230,0.18558474969423475,15,0.003
31,231,0.18558474969423475,15,0.003
31,231,0.18558474969423475,15,0.003
31,232,0.23109124851501944,15,0.003
31,232,0.23109124851501944,15,0.003
31,233,0.19765382728776779,17,0.003
31,233,0.19765382728776779,17,0.003
31,234,0.17763404028898994,16,0.003
31,234,0.17763404028898994,16,0.003
31,235,0.16487156573563302,18,0.003
31,235,0.16487156573563302,18,0.003
31,236,0.16487156573563302,19,0.003
31,236,0.16487156573563302,19,0.003
31,237,0.16487156573563302,19,0.003
31,237,0.16487156573563302,19,0.003
31,238,0.16487156573563302,19,0.003
31,238,0.16487156573563302,19,0.003
31,239,0.16487156573563302,18,0.003
31,239,0.16487156573563302,18,0.003
31,240,0.17763404028898994,17,0.003
31,240,0.17763404028898994,17,0.003
31,241,0.17763404028898994,17,0.003
31,241,0.17763404028898994,17,0.003
31,242,0.1607460399406708,18,0.003
31,242,0.1607460399406708,18,0.003
31,243,0.17371961230867006,19,0.003
31,243,0.17371961230867006,19,0.003
31,244,0.15242742100099427,18,0.003
31,244,0.15242742100099427,18,0.003
31,245,0.14052244138320677,17,0.003
31,245,0.14052244138320677,17,0.003
31,246,0.12234786234639064,18,0.003
31,246,0.12234786234639064,18,0.003
31,247,0.1255856165223577,17,0.003
31,247,0.1255856165223577,17,0.003
31,248,0.11566831010520592,19,0.003
31,248,0.11566831010520592,19,0.003
31,249,0.11566831010520592,21,0.003
31,249,0.11566831010520592,21,0.003
31,250,0.10479832291626225,19,0.003
31,250,0.10479832291626225,19,0.003
31,251,0.09932099264408692,17,0.003
31,251,0.09932099264408692,17,0.003
31,252,0.09932099264408692,17,0.003
31,252,0.09932099264408692,17,0.003
31,253,0.08665736367539711,17,0.003
31,253,0.08665736367539711,17,0.003
31,254,0.05021592379526991,16,0.003
31,254,0.05021592379526991,16,0.003
31,255,0.05021592379526991,17,0.003
31,255,0.05021592379526991,17,0.003
31,256,0.05021592379526991,18,0.003
31,256,0.05021592379526991,18,0.003
31,257,0.08327608415629023,20,0.003
31,257,0.08327608415629023,20,0.003
31,258,0.10337513530061337,17,0.003
31,258,0.10337513530061337,17,0.003
31,259,0.10337513530061337,17,0.003
31,259,0.10337513530061337,17,0.003
31,260,0.10337513530061337,20,0.003
31,260,0.10337513530061337,20,0.003
31,261,0.10605289511270176,19,0.003
31,261,0.10605289511270176,19,0.003
31,262,0.10605289511270176,18,0.003
31,262,0.10605289511270176,18,0.003
31,263,0.05987383390753073,19,0.003
31,263,0.05987383390753073,19,0.003
31,264,0.05987383390753073,18,0.003
31,264,0.05987383390753073,18,0.003
31,265,0.05987383390753073,18,0.003
31,265,0.05987383390753073,18,0.003
31,266,0.05987383390753073,18,0.003
31,266,0.05987383390753073,18,0.003
31,267,0.11015357237015559,16,0.003
31,267,0.11015357237015559,16,0.003
31,268,0.11015357237015559,16,0.003
31,268,0.11015357237015559,16,0.003
31,269,0.06002391516410214,17,0.003
31,269,0.06002391516410214,17,0.003
31,270,0.06002391516410214,16,0.003
31,270,0.06002391516410214,16,0.003
31,271,0.06002391516410214,14,0.003
31,271,0.06002391516410214,14,0.003
31,272,0.06002391516410214,15,0.003
31,272,0.06002391516410214,15,0.003
31,273,0.06002391516410214,16,0.003
31,273,0.06002391516410214,16,0.003
31,274,0.10621634047024826,15,0.003
31,274,0.10621634047024826,15,0.003
31,275,0.07116396648488797,16,0.003
31,275,0.07116396648488797,16,0.003
31,276,0.07116396648488797,17,0.003
31,276,0.07116396648488797,17,0.003
31,277,0.07116396648488797,15,0.003
31,277,0.07116396648488797,15,0.003
31,278,0.07116396648488797,13,0.003
31,278,0.07116396648488797,13,0.003
31,279,0.07116396648488797,13,0.003
31,279,0.07116396648488797,13,0.003
31,280,0.07116396648488797,13,0.003
31,280,0.07116396648488797,13,0.003
31,281,0.07116396648488797,13,0.003
31,281,0.07116396648488797,13,0.003
31,282,0.05227835795151634,12,0.003
31,282,0.05227835795151634,12,0.003
31,283,0.05227835795151634,12,0.003
31,283,0.05227835795151634,12,0.003
31,284,0.04439003450085062,14,0.003
31,284,0.04439003450085062,14,0.003
31,285,0.04439003450085062,15,0.003
31,285,0.04439003450085062,15,0.003
31,286,0.05034095038584043,17,0.003
31,286,0.05034095038584043,17,0.003
31,287,0.05034095038584043,16,0.003
31,287,0.05034095038584043,16,0.003
31,288,0.07526834659109562,16,0.003
31,288,0.07526834659109562,16,0.003
31,289,0.0717917294602786,14,0.003
31,289,0.0717917294602786,14,0.003
32,90,0.21943430656934318,9,0.003
32,90,0.21943430656934318,9,0.003
32,91,0.16209618085746783,9,0.003
32,91,0.16209618085746783,9,0.003
32,92,0.16209618085746783,8,0.003
32,92,0.16209618085746783,8,0.003
32,93,0.09303655766370883,8,0.003
32,93,0.09303655766370883,8,0.003
32,94,0.09303655766370883,8,0.003
32,94,0.09303655766370883,8,0.003
32,95,0.09303655766370883,8,0.003
32,95,0.09303655766370883,8,0.003
32,96,-0.020317405702980473,10,0.003
32,97,-0.03775627898218109,10,0.003
32,98,-0.10453313527740857,13,0.003
32,99,-0.09609393407859254,15,0.003
32,100,-0.13286364231474207,15,0.003
32,101,-0.14688979697736265,16,0.003
32,102,-0.13830836090030488,17,0.003
32,103,-0.20074643930484778,15,0.003
32,104,-0.20084626541762543,17,0.003
32,105,-0.19176336219025705,15,0.003
32,106,-0.2124262072970096,13,0.003
32,107,-0.20950675828252527,16,0.003
32,108,-0.20381083112723467,15,0.003
32,109,-0.06967596570621142,12,0.003
32,110,-0.06156025373698984,15,0.003
32,111,-0.0995992314026901,14,0.003
32,112,-0.20295561633002737,10,0.003
32,113,-0.13449036356753735,10,0.003
32,114,-0.11187569853827445,9,0.003
32,115,-0.11187569853827445,9,0.003
32,116,-0.11372750980692953,10,0.003
32,117,-0.06636132986259849,8,0.003
32,118,-0.06636132986259849,8,0.003
32,119,-0.11092239924612655,9,0.003
32,120,-0.060067877030544725,8,0.003
32,121,-0.060067877030544725,8,0.003
32,122,-0.2048832963880558,9,0.003
32,123,-0.21030921138105757,8,0.003
32,124,-0.12178055190538767,10,0.003
32,125,-0.12178055190538767,11,0.003
32,126,-0.07404765764305403,15,0.003
32,127,-0.040030544531560894,15,0.003
32,128,-0.03498639477731531,16,0.003
32,129,-0.06644512887015729,17,0.003
32,130,-0.11731807314936014,17,0.003
32,131,-0.06266817960771603,16,0.003
32,132,-0.06266817960771603,14,0.003
32,133,-0.1989789108382274,11,0.003
32,134,-0.18402963160704752,9,0.003
32,135,-0.18402963160704752,9,0.003
32,136,-0.18402963160704752,10,0.003
32,137,-0.2068892851353542,11,0.003
32,138,-0.22848496311707966,8,0.003
32,139,-0.03908683800623058,11,0.003
32,140,-0.03908683800623058,11,0.003
32,141,-0.03908683800623058,10,0.003
32,142,-0.09061190911747836,13,0.003
32,143,-0.0339758566978194,12,0.003
32,144,-0.0339758566978194,12,0.003
32,145,-0.0339758566978194,12,0.003
32,146,-0.0339758566978194,12,0.003
32,147,-0.2185549460941934,11,0.003
32,148,-0.18996280184099376,11,0.003
32,149,-0.01803265372431163,12,0.003
32,150,-0.0022943351379902063,11,0.003
32,151,-0.01803265372431163,12,0.003
32,152,-0.016521809763626053,11,0.003
32,153,-0.05898789700268054,11,0.003
32,154,-0.05898789700268054,11,0.003
32,155,-0.052321586335525604,12,0.003
32,156,-0.09634440566972555,13,0.003
32,157,-0.049278492195935907,12,0.003
