shortTerm,longTerm,totalReturns,totalTrades,recommendedDifference
29,31,0.259084688031449,142,0.001
32,37,0.258263666058274,124,0.002
20,64,0.258150293827615,6,0.001
34,82,0.258006982807764,39,0.003
32,81,0.257683800303897,23,0.002
8,19,0.257628203013809,14,0.001
25,79,0.257082529291209,8,0.001
16,21,0.256991857142914,45,0.001
28,37,0.256873183582636,34,0.001
46,83,0.256833032057831,39,0.002
27,35,0.25622174472377,43,0.001
5,22,0.256105533629501,19,0.001
10,68,0.255853918748464,21,0.003
22,39,0.25560016628239,18,0.001
34,66,0.255455477188218,90,0.004
39,76,0.255247111524159,28,0.001
11,24,0.254919823445984,33,0.002
28,35,0.254785639946857,54,0.001
34,80,0.254779251697027,25,0.002
15,20,0.254666013909017,53,0.001
13,47,0.254569249999083,7,0.001
22,76,0.254063820987488,18,0.003
6,75,0.253621898477471,8,0.001
57,82,0.253504779396624,34,0.002
26,51,0.253202453219842,12,0.001
30,37,0.253120900896248,46,0.001
12,57,0.252825577296323,4,0.001
11,49,0.252700759530595,9,0.001
34,39,0.252349448037105,64,0.001
31,36,0.252347152945543,62,0.001
12,68,0.252343071417603,5,0.001
5,11,0.252199116545493,31,0.001
24,54,0.252086520335785,55,0.004
5,84,0.25188744715993,16,0.002
34,65,0.251550720837552,101,0.005
39,77,0.251497708671775,41,0.002
44,82,0.251180087550543,15,0.001
13,20,0.251115926654694,34,0.001
25,34,0.250943634859806,44,0.001
11,47,0.250925908490136,9,0.001
24,62,0.250880756699478,18,0.002
35,71,0.250652328226004,24,0.001
41,83,0.250649254981315,20,0.001
62,77,0.250616946427946,23,0.001
40,77,0.250270234847818,27,0.001
34,79,0.250098145781335,24,0.002
28,53,0.2494194346957,15,0.001
10,82,0.24915744230523,10,0.002
10,81,0.24915744230523,8,0.001
38,75,0.248973370428777,40,0.002
58,73,0.248717388085271,15,0.001
51,74,0.248699259876204,20,0.001
33,63,0.248632650520726,60,0.002
12,81,0.24860233337494,16,0.003
14,45,0.248458857237997,43,0.005
12,79,0.248376663644748,10,0.002
45,79,0.248332869723995,17,0.001
30,74,0.247726612639675,11,0.001
21,33,0.247653343702051,26,0.001
13,73,0.247332467400254,6,0.001
31,44,0.247183947701214,18,0.001
23,65,0.247164284619087,7,0.001
23,52,0.247161635444847,52,0.004
10,18,0.247070544944048,31,0.001
32,70,0.246886609188589,32,0.002
30,34,0.246121298220345,86,0.001
14,77,0.246084326303826,13,0.002
40,58,0.245870196650982,27,0.001
30,61,0.245867387689793,29,0.001
5,72,0.245821397841157,33,0.005
14,56,0.245771581420085,13,0.002
30,47,0.245749359850322,14,0.001
13,31,0.245596505928101,24,0.001
8,39,0.245016604773264,13,0.001
10,84,0.244967846676945,9,0.001
10,48,0.244826682911554,19,0.002
13,23,0.244790024169102,25,0.001
21,32,0.244781889153399,67,0.002
33,65,0.244241640393568,77,0.003
23,62,0.244165784943832,16,0.002
13,64,0.244005040104874,14,0.002
38,59,0.243895887585581,48,0.002
30,33,0.243857922181971,108,0.001
16,33,0.243733120699278,15,0.001
22,42,0.243645619349625,37,0.002
42,66,0.243224394556848,17,0.001
62,80,0.243105528653825,35,0.002
33,72,0.242963372524638,11,0.001
60,83,0.242771535566568,17,0.001
48,81,0.242693745599336,88,0.005
49,82,0.24257888896034,96,0.006
26,50,0.242412905981991,12,0.001
25,54,0.242403718090893,45,0.003
30,42,0.242277870217517,26,0.001
11,69,0.24226289479261,17,0.003
32,35,0.242123296693702,109,0.001
57,69,0.242008154720922,28,0.001
61,76,0.241893080805277,22,0.001
30,77,0.241836610146557,17,0.002
23,53,0.241490888428246,68,0.005
5,47,0.241487585012892,13,0.001
20,49,0.241471680161792,25,0.002
10,60,0.241471075747861,11,0.001
8,58,0.241363539188316,12,0.002
24,34,0.240773596107303,68,0.002
16,38,0.240688256937034,21,0.001
19,72,0.240587913645862,10,0.002
25,39,0.24049786131731,39,0.002
22,69,0.240421980492939,5,0.001
23,60,0.240381494552492,41,0.004
24,51,0.240303327129005,11,0.001
34,76,0.239734047573355,44,0.003
4,64,0.239550279389655,13,0.001
27,83,0.239393057288838,17,0.002
5,71,0.239374696993111,34,0.005
28,36,0.2383850649707,41,0.001
15,49,0.238228809464456,26,0.003
4,24,0.237947078862599,12,0.001
36,79,0.237897957627516,31,0.002
13,63,0.237726103148873,12,0.002
33,70,0.237682315929674,16,0.001
39,59,0.237472418513484,25,0.001
15,70,0.23723779499423,7,0.002
39,58,0.237201088316894,30,0.001
13,75,0.237144447908164,5,0.001
37,80,0.236973870675805,34,0.002
12,33,0.236752329701125,13,0.001
58,81,0.236512607613599,60,0.003
27,64,0.236431558041976,38,0.003
5,61,0.236149357083697,18,0.002
9,42,0.235981338554537,12,0.001
20,63,0.2358821325416,9,0.001
7,76,0.235545200547984,7,0.001
18,44,0.235519815342853,15,0.001
23,50,0.235395656113941,85,0.006
28,34,0.235370047329479,54,0.001
22,62,0.234955108355204,12,0.002
13,48,0.23494390224312,7,0.001
58,80,0.234851814109937,19,0.001
55,74,0.234800352188504,18,0.001
4,76,0.234714024218607,13,0.002
35,39,0.234672799079044,81,0.001
52,82,0.234478227809032,19,0.001
11,50,0.234468775493901,15,0.002
24,48,0.234424874002149,17,0.001
26,67,0.234359223614543,9,0.001
37,73,0.234287217144221,27,0.001
30,49,0.234121570299825,17,0.001
27,84,0.233949071841077,16,0.002
33,66,0.233872031693803,91,0.004
35,81,0.23381961611353,24,0.002
28,83,0.233789480294354,27,0.003
39,81,0.233697041149397,20,0.001
22,65,0.232961196405005,5,0.001
35,78,0.232851401735527,43,0.003
24,50,0.232738798998127,22,0.002
26,82,0.232651871754316,5,0.001
34,62,0.232628758581015,36,0.001
64,80,0.232578173324636,43,0.002
15,23,0.232527617694392,68,0.002
30,82,0.232452420469501,18,0.002
16,46,0.232187292577061,9,0.001
27,59,0.232172377413424,70,0.004
59,75,0.232156889062635,19,0.001
4,23,0.232124329186781,21,0.001
33,64,0.231735330270652,77,0.003
31,38,0.231606342634671,48,0.001
37,70,0.231402735044023,28,0.001
29,33,0.23129664089334,89,0.001
31,59,0.231271778257661,53,0.002
36,75,0.231227404486602,18,0.001
21,35,0.231192941737064,27,0.001
11,39,0.231169799922177,14,0.001
11,66,0.231044288885664,23,0.004
30,51,0.231005819748969,17,0.001
43,80,0.230973424916071,87,0.005
40,56,0.230665587772176,36,0.001
16,78,0.230645422779195,13,0.002
12,39,0.230580075098842,11,0.001
26,54,0.230553392747099,11,0.001
50,79,0.230375871158396,20,0.001
32,57,0.230067355078713,44,0.002
30,80,0.230009981863818,20,0.002
55,78,0.229913716506322,18,0.001
51,79,0.229769726443274,18,0.001
12,35,0.229526094567525,17,0.001
25,78,0.229285125723026,7,0.001
26,80,0.229053829623035,9,0.001
40,81,0.229003680625727,25,0.001
59,71,0.229002454451109,27,0.001
3,63,0.228783733130756,19,0.002
14,30,0.22877087166983,26,0.002
55,80,0.228702380452122,36,0.002
34,64,0.228685028832411,94,0.004
9,36,0.228665573396636,16,0.001
17,31,0.228382879738315,18,0.001
35,66,0.228279692476617,113,0.006
32,75,0.228187124999496,37,0.003
23,33,0.228138133329973,72,0.002
25,76,0.227966379535161,14,0.002
25,40,0.227936878373277,60,0.003
11,37,0.227818872649916,25,0.002
7,62,0.227778337063105,12,0.002
31,34,0.227722533887167,108,0.001
7,59,0.227717425050267,14,0.002
14,50,0.227714680386948,25,0.003
10,17,0.22748425900034,70,0.002
35,74,0.226974183308021,87,0.006
6,58,0.226732810083506,11,0.002
33,41,0.226720873909537,160,0.004
46,75,0.226681612201471,16,0.001
34,63,0.226136905498605,95,0.004
20,40,0.226035186907294,16,0.001
11,26,0.225810253816913,12,0.001
23,84,0.225539463377844,8,0.001
30,32,0.225336615015785,151,0.001
4,30,0.225185694206012,11,0.001
45,76,0.224740644450658,16,0.001
30,84,0.224605787511214,24,0.002
32,68,0.224580699138113,76,0.004
45,80,0.224359519962737,87,0.005
27,37,0.224285920876722,185,0.006
59,80,0.224183874105719,39,0.002
43,81,0.223923995208865,85,0.005
26,64,0.223913425291624,44,0.004
31,73,0.223785394504327,61,0.005
61,78,0.223539088487832,65,0.003
35,76,0.223411237721816,15,0.001
26,71,0.223334839884111,7,0.001
16,84,0.223282485909158,7,0.001
14,47,0.223104277612951,63,0.007
62,81,0.223065690509516,43,0.002
9,75,0.223030321525805,7,0.001
7,47,0.222928484174923,32,0.003
42,79,0.222879957606244,15,0.001
59,74,0.222685516524891,15,0.001
6,37,0.222612413134042,7,0.001
56,73,0.222558902531996,19,0.001
38,74,0.222450024757991,49,0.002
57,74,0.222412683052732,19,0.001
20,46,0.222287452964238,67,0.005
32,41,0.222207339039142,179,0.005
24,38,0.222073550000218,93,0.004
9,25,0.222044500174189,28,0.002
61,80,0.221914568679859,65,0.003
58,69,0.221635550205883,31,0.001
29,38,0.221630615216087,71,0.002
9,49,0.22156042732185,10,0.001
19,38,0.221498979389562,21,0.001
41,57,0.221433709264933,27,0.001
49,81,0.221391567644494,75,0.004
15,25,0.221280917045119,107,0.004
58,84,0.221210801461292,15,0.001
31,41,0.221094451024995,123,0.004
37,74,0.220494833821877,42,0.002
33,75,0.22045620172765,12,0.001
36,58,0.220287210536387,51,0.002
13,60,0.220286500309713,18,0.002
63,82,0.22001645427697,18,0.001
18,32,0.219156305823914,24,0.001
16,57,0.218988018891295,26,0.004
12,19,0.21893716475238,65,0.002
33,69,0.21892657446562,40,0.002
27,75,0.218898236745133,9,0.001
9,27,0.218753521329308,19,0.002
51,84,0.218687407206225,88,0.005
24,79,0.218674993275647,33,0.005
63,81,0.218514979774423,20,0.001
3,38,0.218103599648087,18,0.002
25,48,0.218092591121454,31,0.002
16,27,0.217881470590434,27,0.001
30,72,0.217821286646467,60,0.005
28,78,0.217564276130851,6,0.001
49,83,0.217541190705082,85,0.005
62,78,0.21744490974843,40,0.002
46,80,0.217440254113816,94,0.006
24,35,0.217339937061059,59,0.002
57,83,0.217197758474736,54,0.003
43,79,0.217156819988641,14,0.001
31,60,0.216939145224461,58,0.002
30,75,0.216595599334681,41,0.004
30,83,0.216544972645675,7,0.001
9,41,0.216478958462379,13,0.001
56,82,0.216419696178989,56,0.003
25,71,0.216220042787028,16,0.002
37,72,0.216113832298419,25,0.001
44,80,0.215613755980088,79,0.004
9,16,0.215600987175498,35,0.001
17,32,0.215378915430227,37,0.002
12,56,0.215298992510306,10,0.002
54,84,0.215238066539588,56,0.003
5,58,0.215198368351155,26,0.003
24,42,0.214473704651122,18,0.001
20,45,0.214281121560337,95,0.007
50,80,0.214059608737699,25,0.001
22,37,0.213844141569687,169,0.008
17,29,0.21355659057382,21,0.001
34,41,0.213539296751554,191,0.004
27,36,0.213373749203908,35,0.001
3,20,0.213274509031466,9,0.001
30,41,0.213233234966599,75,0.003
31,37,0.213134129807671,111,0.002
15,33,0.213093616980788,14,0.001
29,41,0.213069109401074,71,0.003
57,73,0.213016164594884,17,0.001
22,59,0.212982195072224,59,0.005
37,79,0.212925329360691,18,0.001
48,74,0.212795126354512,17,0.001
34,40,0.212729725962328,160,0.003
65,80,0.212648672493176,47,0.002
26,55,0.21252591555683,44,0.003
4,51,0.212499985575132,15,0.001
4,68,0.212162126299066,30,0.005
20,54,0.212132952360436,54,0.005
31,79,0.212121212121212,10,0.001
25,44,0.21197292613439,16,0.001
30,60,0.211905055853532,62,0.003
23,46,0.211675884679019,34,0.002
26,81,0.211599700464028,13,0.002
38,56,0.21143678891545,35,0.001
26,56,0.21136932060136,46,0.003
50,83,0.211035671345509,75,0.004
26,36,0.210999190713985,135,0.004
23,34,0.210914086068129,92,0.003
63,78,0.210789051924816,20,0.001
9,32,0.210619123671263,20,0.001
56,78,0.210618303905401,18,0.001
23,81,0.210382232396436,17,0.003
14,42,0.210173699987275,11,0.001
47,80,0.210045618687686,83,0.005
42,82,0.210005656851903,24,0.001
16,24,0.209999750486286,66,0.002
30,48,0.209843147653175,15,0.001
64,82,0.209743262415662,39,0.002
63,77,0.209264179678519,19,0.001
13,24,0.209089742384218,66,0.003
52,84,0.208848081856968,74,0.004
40,57,0.208499859016114,30,0.001
26,37,0.208413695484954,152,0.005
29,36,0.208149631536588,49,0.001
36,78,0.208088767816292,71,0.005
13,21,0.208015615956382,118,0.004
52,83,0.207994801891153,53,0.003
24,68,0.207705758308851,13,0.002
40,55,0.207629599617302,39,0.001
28,71,0.207558886553667,26,0.002
36,72,0.207519931244549,44,0.002
33,57,0.207442606684455,21,0.001
7,56,0.20743106001892,8,0.001
13,54,0.207386373590996,10,0.001
23,63,0.207232532240964,10,0.001
25,42,0.2070754609018,21,0.001
5,70,0.207013901721974,40,0.006
20,53,0.206891619948872,25,0.002
22,36,0.206802609004317,182,0.008
31,77,0.206796800767053,32,0.003
60,81,0.206790289751439,19,0.001
25,83,0.206776951826034,16,0.002
27,65,0.206746872772448,36,0.003
14,22,0.206739402059826,37,0.001
34,77,0.206502519294104,90,0.007
40,83,0.206451640591365,20,0.001
57,71,0.206395727850131,21,0.001
39,55,0.206321056066278,43,0.001
23,42,0.205997303915521,61,0.003
27,79,0.205974204410955,8,0.001
30,76,0.205880211220967,11,0.001
12,52,0.205682429349723,5,0.001
7,51,0.205619096148824,7,0.001
32,42,0.205491020368654,29,0.001
33,84,0.20546097048132,35,0.003
14,21,0.205342629840137,137,0.004
43,58,0.205219444188784,28,0.001
29,39,0.205202175294412,124,0.004
3,17,0.205187153420317,12,0.001
34,42,0.204818713224058,42,0.001
11,46,0.204809765934926,7,0.001
28,81,0.204047384195035,10,0.001
13,80,0.203945149735418,24,0.004
3,11,0.203711509953222,25,0.001
36,73,0.203585127952365,22,0.001
25,64,0.20316234350917,95,0.009
3,60,0.203026931507071,7,0.001
15,27,0.203016055795252,20,0.001
67,81,0.202708822096178,61,0.002
21,44,0.202634168499959,92,0.006
8,49,0.202614398463825,10,0.001
22,74,0.202257788848787,5,0.001
22,75,0.202257788848787,4,0.001
29,55,0.202250005620754,19,0.001
10,51,0.202218761542381,11,0.002
5,29,0.202032069850198,17,0.002
31,51,0.201936756534905,19,0.001
34,37,0.201844147282395,108,0.001
13,18,0.201796408312774,54,0.001
19,46,0.201465896520853,14,0.001
37,78,0.201430709029916,33,0.002
66,80,0.201372863248417,21,0.001
28,84,0.201281032330462,47,0.005
5,23,0.201199024308966,23,0.001
60,73,0.200861288752783,24,0.001
13,44,0.200747171765491,24,0.003
14,51,0.200709782253048,16,0.002
7,14,0.20054197311638,34,0.001
9,64,0.200465112738767,11,0.002
22,60,0.200423849510246,50,0.005
35,73,0.200208769842409,21,0.001
7,35,0.200172975912885,16,0.001
11,22,0.200159712315438,51,0.003
37,57,0.199992007765986,22,0.001
25,37,0.199901495303596,143,0.005
4,19,0.199749777810719,15,0.001
30,43,0.199575550120919,16,0.001
32,82,0.199560287274938,22,0.002
12,62,0.199493532926223,21,0.003
22,31,0.199387487584809,33,0.001
65,84,0.199061209805094,21,0.001
28,59,0.198960132468504,17,0.001
35,40,0.198929470844505,202,0.003
15,26,0.198913402541892,117,0.005
11,20,0.198866551483983,22,0.001
12,82,0.19883306616232,17,0.003
30,59,0.198739695227913,65,0.003
19,73,0.198706140675603,6,0.001
58,74,0.198688364934198,17,0.001
19,47,0.198651823399307,14,0.001
31,52,0.198649105025122,18,0.001
58,77,0.198628737531045,57,0.003
30,78,0.198616726848249,10,0.001
20,42,0.198597673545795,133,0.009
27,33,0.198592886017313,62,0.001
51,82,0.198588980522152,86,0.005
29,60,0.198396679454069,96,0.005
38,80,0.198313957764171,66,0.004
34,58,0.198174491908659,26,0.001
8,10,0.19807745733653,98,0.001
37,60,0.198041548808647,56,0.002
21,45,0.198032203568427,31,0.002
28,30,0.197934115019542,145,0.001
33,68,0.197832116769124,67,0.003
22,35,0.197768751918731,78,0.003
60,74,0.197724546288349,44,0.002
34,73,0.197688207154059,86,0.006
21,84,0.197681772401475,11,0.001
31,56,0.197662724463028,102,0.005
60,77,0.197501353175911,33,0.002
39,56,0.197471079784837,37,0.001
32,58,0.197142956562878,72,0.003
26,39,0.197082031524771,44,0.002
57,80,0.196961999808865,59,0.003
58,78,0.19687466886129,37,0.002
12,20,0.196834001042276,112,0.004
11,25,0.196807077119678,20,0.001
28,77,0.196691538941169,9,0.001
15,76,0.19663941115766,6,0.001
33,67,0.196614708641067,100,0.005
54,83,0.196567428226959,37,0.002
21,40,0.196479476004062,164,0.01
13,69,0.196332626505447,10,0.002
26,77,0.196204801938498,7,0.001
21,42,0.19600771042622,15,0.001
26,35,0.19595677409051,35,0.001
50,82,0.195940136864922,85,0.005
28,31,0.195854795466456,115,0.001
50,76,0.19582545664495,17,0.001
31,42,0.195466624585112,180,0.006
28,47,0.195345819661819,14,0.001
41,65,0.195302584816912,18,0.001
38,82,0.195046280864112,15,0.001
15,59,0.195009268852947,22,0.003
4,11,0.194944758051188,22,0.001
32,79,0.194877132218055,21,0.002
44,83,0.194592913455487,97,0.006
29,73,0.194527664058966,11,0.001
37,77,0.194520257425747,76,0.005
23,70,0.194303343336416,16,0.002
50,81,0.194092054435174,86,0.005
28,45,0.193788827279985,69,0.004
22,71,0.193396999285956,6,0.001
23,82,0.193358835194341,21,0.003
57,81,0.1931536182528,81,0.004
31,58,0.193126197762349,86,0.004
29,80,0.193104157307953,8,0.001
45,77,0.192908647953372,18,0.001
24,71,0.19288503959915,30,0.004
61,77,0.19286973099726,39,0.002
10,70,0.192777188333353,11,0.001
46,79,0.192574772715197,98,0.006
7,18,0.192367393039537,16,0.001
21,43,0.192280237851332,96,0.006
33,36,0.192224510359216,107,0.001
17,78,0.192186215729742,19,0.003
53,78,0.191987808697738,16,0.001
25,70,0.19198106114336,24,0.003
35,67,0.191906406161027,101,0.005
4,26,0.191865914474321,10,0.001
20,52,0.191751823041218,47,0.004
35,38,0.191493490587262,110,0.001
25,36,0.191461882517161,154,0.005
57,72,0.191451214567647,19,0.001
30,36,0.190545406444245,106,0.002
25,49,0.190486211030508,47,0.003
30,58,0.190480696565145,81,0.004
33,76,0.190476207656887,14,0.001
54,81,0.190087667060856,17,0.001
3,46,0.190072597012113,6,0.001
5,9,0.189873427392907,39,0.001
15,28,0.189754194276422,17,0.001
17,84,0.189680771809704,68,0.009
26,40,0.18956665026074,68,0.003
45,75,0.189535267519786,15,0.001
30,55,0.189522853161382,16,0.001
35,65,0.189471424156827,103,0.005
53,82,0.189427189592746,33,0.002
33,37,0.189295447686656,75,0.001
5,27,0.189259538090251,12,0.001
11,34,0.1888431001574,17,0.001
31,57,0.188823777113321,85,0.004
8,31,0.188662122967241,9,0.001
26,72,0.188494485614693,4,0.001
29,49,0.188360958365892,33,0.002
7,22,0.18831709541692,43,0.003
34,68,0.188288272218099,95,0.005
35,70,0.188237996300918,27,0.001
21,78,0.188178721357555,19,0.003
60,84,0.187772710353636,24,0.001
38,78,0.187744237343739,19,0.001
52,78,0.187660267840896,17,0.001
36,80,0.187651566991449,74,0.005
48,80,0.187595156218068,107,0.007
51,80,0.187418987082468,56,0.003
4,15,0.187405527390535,16,0.001
37,56,0.187275035269931,27,0.001
59,83,0.186968804819675,19,0.001
25,73,0.1868936742828,32,0.004
12,23,0.186817187108773,84,0.004
20,79,0.186787942947276,40,0.007
4,36,0.186783357344438,22,0.003
8,75,0.18674091555243,4,0.001
6,16,0.186725498296722,16,0.001
42,57,0.186638608553464,28,0.001
29,43,0.186582241782659,19,0.001
3,25,0.186582187946774,9,0.001
29,58,0.18627890483692,76,0.004
8,83,0.186242514095821,16,0.002
16,58,0.186097855189727,28,0.004
12,34,0.185981443453512,19,0.001
5,26,0.185715452927897,12,0.001
31,78,0.185688309648804,22,0.002
3,53,0.185676962075826,32,0.004
20,59,0.185551165467179,8,0.001
26,66,0.185465644186688,40,0.004
11,76,0.185354951712917,22,0.003
20,36,0.185145428600371,26,0.001
33,83,0.185051597821631,63,0.005
55,83,0.184901288492948,122,0.007
22,38,0.184885222518915,38,0.002
17,54,0.184552850742448,21,0.003
57,78,0.184490835732244,37,0.002
32,36,0.184466024216927,79,0.001
34,57,0.184427676624975,23,0.001
67,84,0.184131856408477,24,0.001
22,34,0.184004911089191,110,0.004
30,38,0.183978819938432,195,0.005
21,36,0.183970218001704,140,0.007
28,38,0.183844858016165,58,0.002
27,38,0.183800725951169,198,0.007
19,84,0.18365015948722,10,0.001
51,81,0.183538024128974,41,0.002
54,80,0.183501743898066,16,0.001
35,60,0.183414438981416,34,0.001
39,83,0.183402038706298,19,0.001
12,27,0.183327422972906,69,0.005
42,77,0.183136798078562,19,0.001
35,62,0.182995235822846,31,0.001
9,62,0.182784368259033,34,0.005
40,76,0.182769444032332,50,0.002
13,40,0.182619576312518,10,0.001
23,47,0.182494885779723,13,0.001
20,35,0.182345523826938,90,0.004
36,76,0.182306734187257,86,0.006
49,55,0.182226348190327,60,0.001
41,59,0.181974246653416,24,0.001
6,9,0.181868679578886,59,0.001
24,78,0.181658341450516,34,0.005
42,78,0.18151760124085,16,0.001
31,35,0.181283216921477,78,0.001
26,34,0.181157065217193,85,0.002
12,73,0.180931984547729,11,0.002
38,79,0.180908095800042,40,0.002
3,45,0.180775880791958,15,0.002
40,60,0.180722051741365,43,0.002
54,77,0.180657126660925,14,0.001
16,36,0.180632258366958,18,0.001
43,78,0.180557192984082,78,0.004
27,40,0.180350607161038,261,0.011
8,17,0.180305358370272,27,0.001
57,70,0.180267129592464,24,0.001
25,41,0.180014596653805,148,0.007
15,62,0.179905798668032,15,0.002
27,81,0.179858527825324,22,0.003
26,47,0.179580896201777,29,0.002
35,79,0.179553579746256,78,0.006
37,61,0.179052468443973,55,0.002
30,79,0.178873671462214,14,0.001
26,49,0.17886072472681,16,0.001
7,44,0.178806864582354,14,0.001
10,46,0.178756489997333,15,0.002
54,79,0.178479374399073,34,0.002
19,42,0.178358727820607,19,0.001
34,69,0.178306523008473,115,0.007
26,42,0.178279512660594,38,0.002
27,29,0.177983141597219,153,0.001
23,66,0.177955896365759,7,0.001
24,41,0.177914394925648,155,0.008
26,83,0.177907070257578,41,0.005
21,41,0.177864740016681,155,0.01
35,64,0.177784737628064,91,0.004
29,34,0.177777422453505,199,0.003
28,82,0.177766192829242,26,0.003
20,43,0.177702861564216,90,0.006
49,80,0.177685749096584,23,0.001
16,26,0.177568998286842,61,0.002
15,63,0.177507318916514,16,0.002
26,33,0.177400153877946,56,0.001
40,82,0.177357093490684,25,0.001
33,42,0.177231096189454,140,0.004
5,24,0.177154835606657,69,0.005
6,84,0.17708703092395,32,0.004
53,84,0.17702702078741,101,0.006
20,58,0.176987958797887,14,0.002
34,36,0.176984630694949,310,0.002
52,81,0.17685160388031,18,0.001
3,68,0.176823589433782,32,0.004
41,80,0.176747180074978,83,0.005
14,62,0.176661146775881,16,0.002
34,67,0.176652846885285,102,0.005
20,74,0.176597756359674,7,0.001
20,75,0.176597756359674,4,0.001
8,72,0.176514383638251,15,0.002
4,17,0.176433747701047,32,0.002
47,79,0.176245129409667,86,0.005
16,29,0.176213364543728,18,0.001
11,73,0.175869768413677,26,0.004
25,81,0.175827444920518,5,0.001
16,50,0.175706381493477,27,0.003
25,35,0.175702928531249,129,0.004
25,45,0.175589554604338,10,0.001
28,32,0.175496355035485,165,0.002
27,58,0.175086081308037,106,0.006
31,43,0.175085645292449,173,0.006
19,76,0.175078683167667,21,0.004
59,81,0.175020964191334,62,0.003
10,79,0.17454240428102,42,0.007
19,49,0.174471551281683,69,0.006
64,81,0.174468873459815,20,0.001
9,61,0.17419474671375,25,0.004
20,39,0.17391850317673,37,0.002
8,56,0.173690098698491,13,0.002
46,78,0.173667908010339,95,0.006
36,81,0.173628697031175,13,0.001
57,67,0.173492961517048,33,0.001
31,33,0.173481496747176,155,0.001
5,60,0.173461522081626,17,0.002
38,76,0.173399600922384,62,0.003
35,37,0.173368920833995,309,0.002
39,80,0.173263630677325,21,0.001
34,43,0.173133730247165,73,0.002
5,36,0.172939236185825,7,0.001
28,57,0.172877234694492,21,0.001
21,57,0.172854809142778,18,0.002
29,75,0.172788460950183,57,0.006
61,84,0.17267334308022,18,0.001
23,41,0.172662197809647,89,0.005
33,35,0.172598053315638,304,0.002
10,40,0.172274939063516,13,0.001
29,54,0.17209683490532,36,0.002
20,44,0.172018325514515,118,0.008
17,22,0.171943332975556,161,0.003
18,58,0.171793227142416,9,0.001
29,81,0.171718714517616,38,0.004
3,52,0.171415977857614,33,0.004
28,33,0.171271966191507,248,0.004
8,47,0.171164526335442,9,0.001
43,77,0.171140389644613,77,0.004
9,33,0.171077485481202,26,0.002
39,79,0.171063521221214,26,0.001
9,29,0.171010429758366,82,0.007
15,29,0.170942086484533,105,0.006
29,74,0.170704212821008,50,0.005
65,76,0.170678658100084,31,0.001
32,54,0.170645725855236,18,0.001
25,47,0.170628534961576,50,0.003
6,77,0.170606187081398,14,0.002
37,75,0.170569510176719,71,0.004
25,50,0.170558278456632,59,0.004
5,63,0.170531078815433,8,0.001
45,84,0.170517489821188,144,0.01
24,47,0.170479980035376,130,0.008
49,75,0.170472171737313,33,0.002
35,59,0.170462721728563,63,0.002
17,55,0.170451973744722,25,0.003
31,80,0.170272137017548,31,0.003
27,55,0.170056923189735,45,0.003
10,24,0.16992718709775,10,0.001
29,59,0.169487901768196,105,0.006
28,58,0.169472313160881,107,0.006
17,56,0.169319612783794,27,0.004
27,41,0.169315825181708,249,0.011
8,27,0.169119857352273,15,0.002
27,73,0.169068613024536,45,0.005
49,73,0.169014071940337,17,0.001
52,80,0.16898946818547,21,0.001
28,39,0.168906592194535,259,0.009
21,56,0.168896732157555,86,0.007
64,84,0.168825841792225,46,0.002
7,83,0.168793376090195,9,0.001
6,17,0.168495474942132,36,0.002
7,84,0.168282061413533,14,0.001
13,22,0.168213383046057,59,0.002
28,76,0.168061562842291,43,0.005
17,44,0.16802899949448,13,0.001
48,79,0.167946661422918,110,0.007
30,57,0.167885453693025,95,0.005
10,83,0.167828788543376,22,0.003
27,39,0.167807502534289,163,0.006
48,54,0.167754684364659,63,0.001
8,77,0.167700713210889,14,0.002
23,72,0.167478683752886,6,0.001
24,43,0.167342727041882,203,0.012
30,56,0.167293695137818,95,0.005
41,58,0.167166740424309,53,0.002
10,29,0.167091283111732,61,0.005
28,75,0.1669829664798,48,0.005
28,40,0.166857674761028,165,0.006
64,77,0.166733616289906,19,0.001
26,78,0.166679416830122,24,0.003
19,78,0.166584876355684,34,0.006
35,72,0.166565318579969,108,0.007
18,33,0.166499308748388,20,0.001
20,55,0.166485984990049,17,0.002
8,20,0.166479122087729,46,0.003
39,82,0.166452793619756,19,0.001
35,68,0.166376115065772,110,0.006
29,48,0.166369708418004,34,0.002
15,50,0.166233769140143,26,0.003
26,76,0.166207117736062,8,0.001
33,43,0.166094236782614,164,0.005
20,61,0.166020944269758,15,0.002
18,48,0.165923370267032,8,0.001
6,38,0.16588803603839,11,0.001
35,69,0.165670336722434,98,0.005
11,70,0.165645577396053,13,0.002
3,14,0.165616110318347,28,0.001
28,73,0.165574475553541,77,0.008
59,77,0.165548369609761,18,0.001
4,12,0.165314984343227,49,0.002
36,38,0.165230150135986,314,0.002
27,28,0.164804784742252,271,0.001
3,54,0.164748941175417,26,0.004
16,55,0.164645767350869,53,0.007
25,77,0.164617848892964,44,0.006
11,19,0.164463136613197,83,0.003
56,75,0.164323880408826,19,0.001
21,72,0.164217045135152,6,0.001
4,21,0.164188477258429,64,0.005
42,58,0.164172977914426,23,0.001
11,28,0.164172861457047,96,0.007
13,76,0.1639666002411,10,0.001
7,42,0.1639221273231,12,0.001
7,79,0.16386839485716,24,0.004
14,49,0.163850631476587,31,0.004
24,46,0.163644159132037,148,0.009
3,76,0.163546377917541,6,0.001
66,78,0.163476865148816,32,0.001
35,41,0.163188889359085,166,0.003
