"shortTerm","longTerm","totalReturns","totalTrades","recommendedDifference"
5,57,0.26924471299093655,10,0.003
5,58,0.26924471299093655,9,0.003
5,58,0.26924471299093655,9,0.003
5,59,-0.05774169497141909,9,0.003
5,60,0.051737065733566616,7,0.003
5,60,0.051737065733566616,7,0.003
5,61,0.1263645880065799,8,0.003
5,61,0.1263645880065799,8,0.003
5,62,0.1263645880065799,10,0.003
5,62,0.1263645880065799,10,0.003
5,63,-0.03861556064073231,11,0.003
5,64,-0.020951081660495034,15,0.003
5,65,-0.02280257259793414,12,0.003
5,66,-0.06613756613756613,10,0.003
5,67,-0.12045454545454545,6,0.003
5,68,0.09084139985107965,10,0.003
5,68,0.09084139985107965,10,0.003
5,69,-0.044681287149006,8,0.003
5,70,0.06265477959385819,7,0.003
5,70,0.06265477959385819,7,0.003
5,71,0.11838835640752564,6,0.003
5,71,0.11838835640752564,6,0.003
5,72,-0.09405832054374047,5,0.003
5,73,0.22067946824224516,6,0.003
5,73,0.22067946824224516,6,0.003
5,74,0,5,0.003
5,75,0.34426389024034243,9,0.003
5,75,0.34426389024034243,9,0.003
5,76,-0.0004231013327692268,11,0.003
5,77,0.06084418500224515,11,0.003
5,77,0.06084418500224515,11,0.003
5,78,0.01504265828468792,10,0.003
5,78,0.01504265828468792,10,0.003
5,79,0.0234616706772087,9,0.003
5,79,0.0234616706772087,9,0.003
5,80,-0.031267928858290196,10,0.003
5,81,-0.039013195639701646,10,0.003
5,82,-0.039013195639701646,10,0.003
5,83,0.23419260700389113,8,0.003
5,83,0.23419260700389113,8,0.003
5,84,0.1607961841863878,11,0.003
5,84,0.1607961841863878,11,0.003
5,85,0.1173784977908689,10,0.003
5,85,0.1173784977908689,10,0.003
5,86,0.1173784977908689,10,0.003
5,86,0.1173784977908689,10,0.003
5,87,0.017134831460674092,13,0.003
5,87,0.017134831460674092,13,0.003
5,88,0.0699086025256401,13,0.003
5,88,0.0699086025256401,13,0.003
5,89,-0.0505156441181612,11,0.003
5,90,-0.004834187373102581,12,0.003
5,91,0.14943010978253274,13,0.003
5,91,0.14943010978253274,13,0.003
5,92,0.14943010978253274,13,0.003
5,92,0.14943010978253274,13,0.003
5,93,0.03235294117647066,12,0.003
5,93,0.03235294117647066,12,0.003
5,94,0.039778483149861606,11,0.003
5,94,0.039778483149861606,11,0.003
5,95,0.02935080564284287,10,0.003
5,95,0.02935080564284287,10,0.003
5,96,-0.016485343721792004,12,0.003
5,97,0.062811802157077,13,0.003
5,97,0.062811802157077,13,0.003
5,98,0.07805716070591909,15,0.003
5,98,0.07805716070591909,15,0.003
5,99,0.03672525967355322,18,0.003
5,99,0.03672525967355322,18,0.003
5,100,0.09258439213816123,16,0.003
5,100,0.09258439213816123,16,0.003
5,101,0.03318512790772597,21,0.003
5,101,0.03318512790772597,21,0.003
5,102,0.0077477232567622475,23,0.003
5,102,0.0077477232567622475,23,0.003
5,103,0.003865722975469692,30,0.003
5,103,0.003865722975469692,30,0.003
5,104,0.01837150127226461,23,0.003
5,104,0.01837150127226461,23,0.003
5,105,0.013172199327484624,20,0.003
5,105,0.013172199327484624,20,0.003
5,106,0.1771910724006532,16,0.003
5,106,0.1771910724006532,16,0.003
5,107,0.18636752469087797,16,0.003
5,107,0.18636752469087797,16,0.003
5,108,0.07117475284100902,16,0.003
5,108,0.07117475284100902,16,0.003
5,109,0.10477430250149523,18,0.003
5,109,0.10477430250149523,18,0.003
5,110,0.014422231341971044,15,0.003
5,110,0.014422231341971044,15,0.003
5,111,0.1494987395204315,11,0.003
5,111,0.1494987395204315,11,0.003
5,112,0.2601275318829708,8,0.003
5,112,0.2601275318829708,8,0.003
5,113,0.13740684072849318,11,0.003
5,113,0.13740684072849318,11,0.003
5,114,0.10449647232265084,12,0.003
5,114,0.10449647232265084,12,0.003
5,115,0.2508033816186286,11,0.003
5,115,0.2508033816186286,11,0.003
5,116,0.06343850177155387,9,0.003
5,116,0.06343850177155387,9,0.003
5,117,0.2564897959183673,9,0.003
5,117,0.2564897959183673,9,0.003
5,118,0.02390878924529903,10,0.003
5,118,0.02390878924529903,10,0.003
5,119,0.09367767084906807,9,0.003
5,119,0.09367767084906807,9,0.003
5,120,0.1695621959694232,10,0.003
5,120,0.1695621959694232,10,0.003
5,121,0.027157624319530237,10,0.003
5,121,0.027157624319530237,10,0.003
5,122,0.1859647385103011,11,0.003
5,122,0.1859647385103011,11,0.003
5,123,0.18509927630358133,12,0.003
5,123,0.18509927630358133,12,0.003
5,124,0.16716835841792083,14,0.003
5,124,0.16716835841792083,14,0.003
5,125,0.10446109741990643,13,0.003
5,125,0.10446109741990643,13,0.003
5,126,0.008898305084745765,12,0.003
5,126,0.008898305084745765,12,0.003
5,127,0.01068738229755177,11,0.003
5,127,0.01068738229755177,11,0.003
5,128,0.19163581373520358,11,0.003
5,128,0.19163581373520358,11,0.003
5,129,0.12069955625163137,14,0.003
5,129,0.12069955625163137,14,0.003
5,130,0.14614844597613116,13,0.003
5,130,0.14614844597613116,13,0.003
5,131,0.1460208054119599,13,0.003
5,131,0.1460208054119599,13,0.003
5,132,0.21179624664879354,12,0.003
5,132,0.21179624664879354,12,0.003
5,133,-0.011962852195813027,14,0.003
5,134,-0.03661561691113032,15,0.003
5,135,-0.03661561691113032,15,0.003
5,136,-0.03661624803230448,13,0.003
5,137,0.020997000428510194,10,0.003
5,137,0.020997000428510194,10,0.003
5,138,0.020997000428510194,10,0.003
5,138,0.020997000428510194,10,0.003
5,139,0.004003090104642182,9,0.003
5,139,0.004003090104642182,9,0.003
5,140,0.006883080643661074,8,0.003
5,140,0.006883080643661074,8,0.003
5,141,0.01083201045849289,6,0.003
5,141,0.01083201045849289,6,0.003
5,142,0,5,0.003
5,143,0,4,0.003
5,144,0,4,0.003
5,145,0,2,0.003
5,146,0,1,0.003
5,147,0,1,0.003
5,148,0,2,0.003
5,149,0,1,0.003
5,150,0,1,0.003
5,151,0,1,0.003
5,152,0,1,0.003
5,153,0,1,0.003
5,154,0,1,0.003
5,155,0,2,0.003
5,156,0,2,0.003
5,157,0,2,0.003
5,158,0,2,0.003
5,159,0,2,0.003
5,160,0,1,0.003
5,161,0,3,0.003
5,162,0,4,0.003
5,163,0,3,0.003
5,164,0,1,0.003
5,165,0,1,0.003
5,166,0,2,0.003
5,167,0,2,0.003
5,168,0,2,0.003
5,169,0,3,0.003
5,170,-0.005733944954128521,3,0.003
5,171,-0.005733944954128521,3,0.003
5,172,-0.005733944954128521,2,0.003
5,173,-0.005733944954128521,2,0.003
5,174,-0.005733944954128521,3,0.003
5,175,-0.005733944954128521,3,0.003
5,176,0.5834288990825686,4,0.003
5,176,0.5834288990825686,4,0.003
5,177,0.5834288990825686,5,0.003
5,177,0.5834288990825686,5,0.003
5,178,0.5834288990825686,5,0.003
5,178,0.5834288990825686,5,0.003
5,179,0.5834288990825686,4,0.003
5,179,0.5834288990825686,4,0.003
5,180,0.5834288990825686,5,0.003
5,180,0.5834288990825686,5,0.003
5,181,0.2820586132952108,6,0.003
5,181,0.2820586132952108,6,0.003
5,182,0.002795482500279548,5,0.003
5,182,0.002795482500279548,5,0.003
5,183,0.045952880802425905,5,0.003
5,183,0.045952880802425905,5,0.003
5,184,0.045952880802425905,5,0.003
5,184,0.045952880802425905,5,0.003
5,185,0.2824252824252824,5,0.003
5,185,0.2824252824252824,5,0.003
5,186,-0.010265183917878512,4,0.003
5,187,-0.010265183917878512,4,0.003
5,188,0.2981552981552981,4,0.003
5,188,0.2981552981552981,4,0.003
5,189,0.2981552981552981,4,0.003
5,189,0.2981552981552981,4,0.003
5,190,0.2981552981552981,4,0.003
5,190,0.2981552981552981,4,0.003
5,191,0.2981552981552981,4,0.003
5,191,0.2981552981552981,4,0.003
5,192,0.2981552981552981,5,0.003
5,192,0.2981552981552981,5,0.003
5,193,-0.010265183917878512,4,0.003
5,194,-0.010265183917878512,4,0.003
5,195,0.314028314028314,5,0.003
5,195,0.314028314028314,5,0.003
5,196,0.314028314028314,4,0.003
5,196,0.314028314028314,4,0.003
5,197,0.314028314028314,4,0.003
5,197,0.314028314028314,4,0.003
5,198,0.314028314028314,4,0.003
5,198,0.314028314028314,4,0.003
5,199,0.314028314028314,4,0.003
5,199,0.314028314028314,4,0.003
5,200,0.314028314028314,4,0.003
5,200,0.314028314028314,4,0.003
5,201,-0.010265183917878512,3,0.003
5,202,-0.010265183917878512,3,0.003
5,203,-0.010265183917878512,3,0.003
5,204,-0.010265183917878512,3,0.003
5,205,-0.010265183917878512,3,0.003
5,206,-0.010265183917878512,4,0.003
5,207,-0.010265183917878512,4,0.003
5,208,0,3,0.003
5,209,0,3,0.003
5,210,0,3,0.003
5,211,0,3,0.003
5,212,0,4,0.003
5,213,0,4,0.003
5,214,0.001996007984031944,4,0.003
5,214,0.001996007984031944,4,0.003
5,215,0.001996007984031944,4,0.003
5,215,0.001996007984031944,4,0.003
5,216,0.001996007984031944,3,0.003
5,217,0.001996007984031944,3,0.003
5,218,0.001996007984031944,3,0.003
5,219,0.001996007984031944,3,0.003
5,220,0.001996007984031944,4,0.003
5,220,0.001996007984031944,4,0.003
5,221,0.001996007984031944,4,0.003
5,221,0.001996007984031944,4,0.003
5,222,0.001996007984031944,4,0.003
5,222,0.001996007984031944,4,0.003
5,223,0.001996007984031944,4,0.003
5,223,0.001996007984031944,4,0.003
5,224,0.007454128440366915,5,0.003
5,224,0.007454128440366915,5,0.003
5,225,0.2857755539671193,5,0.003
5,225,0.2857755539671193,5,0.003
5,226,0.2857755539671193,5,0.003
5,226,0.2857755539671193,5,0.003
5,227,0.2857755539671193,5,0.003
5,227,0.2857755539671193,5,0.003
5,228,0.2857755539671193,4,0.003
5,228,0.2857755539671193,4,0.003
5,229,0.2857755539671193,4,0.003
5,229,0.2857755539671193,4,0.003
5,230,0.007454128440366915,4,0.003
5,230,0.007454128440366915,4,0.003
5,231,0.007454128440366915,4,0.003
5,231,0.007454128440366915,4,0.003
5,232,0.5711009174311925,3,0.003
5,233,0,2,0.003
5,234,0,1,0.003
5,235,0,1,0.003
5,236,0,2,0.003
5,237,0.10835433223492917,4,0.003
5,237,0.10835433223492917,4,0.003
5,238,0.08272673617942157,5,0.003
5,238,0.08272673617942157,5,0.003
5,239,0.08272673617942157,5,0.003
5,239,0.08272673617942157,5,0.003
5,240,0.10889238638599245,4,0.003
5,240,0.10889238638599245,4,0.003
5,241,0.08203816643714339,5,0.003
5,241,0.08203816643714339,5,0.003
5,242,0.08203816643714339,5,0.003
5,242,0.08203816643714339,5,0.003
5,243,0.08203816643714339,5,0.003
5,243,0.08203816643714339,5,0.003
5,244,0.08683853459972857,5,0.003
5,244,0.08683853459972857,5,0.003
5,245,0.08683853459972857,5,0.003
5,245,0.08683853459972857,5,0.003
5,246,0.15084029281369216,4,0.003
5,246,0.15084029281369216,4,0.003
5,247,0.15084029281369216,6,0.003
5,247,0.15084029281369216,6,0.003
5,248,0.15084029281369216,6,0.003
5,248,0.15084029281369216,6,0.003
5,249,0.11028606208155814,6,0.003
5,249,0.11028606208155814,6,0.003
5,250,0.10006086427267193,6,0.003
5,250,0.10006086427267193,6,0.003
5,251,0.04666570646694511,7,0.003
5,251,0.04666570646694511,7,0.003
5,252,0.04666570646694511,7,0.003
5,252,0.04666570646694511,7,0.003
5,253,0.04666570646694511,7,0.003
5,253,0.04666570646694511,7,0.003
5,254,0.0182862747845582,6,0.003
5,254,0.0182862747845582,6,0.003
5,255,0.06468390594095665,7,0.003
5,255,0.06468390594095665,7,0.003
5,256,0.056186359973628267,7,0.003
5,256,0.056186359973628267,7,0.003
5,257,0.09246450673461956,6,0.003
5,257,0.09246450673461956,6,0.003
5,258,0.07256400922218174,7,0.003
5,258,0.07256400922218174,7,0.003
5,259,0.06831592053266929,9,0.003
5,259,0.06831592053266929,9,0.003
5,260,0.04827034761383718,10,0.003
5,260,0.04827034761383718,10,0.003
5,261,0.04063501310806873,10,0.003
5,261,0.04063501310806873,10,0.003
5,262,0.047336845185835516,11,0.003
5,262,0.047336845185835516,11,0.003
5,263,0.047336845185835516,10,0.003
5,263,0.047336845185835516,10,0.003
5,264,0.047336845185835516,11,0.003
5,264,0.047336845185835516,11,0.003
5,265,0.035202385047586285,12,0.003
5,265,0.035202385047586285,12,0.003
5,266,0.03154137529137528,12,0.003
5,266,0.03154137529137528,12,0.003
5,267,0.03947299077733862,12,0.003
5,267,0.03947299077733862,12,0.003
5,268,0.035110722610722615,11,0.003
5,268,0.035110722610722615,11,0.003
5,269,0.05893845652881797,12,0.003
5,269,0.05893845652881797,12,0.003
5,270,0.07248443010429956,11,0.003
5,270,0.07248443010429956,11,0.003
5,271,0.03964427300975038,11,0.003
5,271,0.03964427300975038,11,0.003
5,272,0.04082288653166187,13,0.003
5,272,0.04082288653166187,13,0.003
5,273,0.039645279081898806,13,0.003
5,273,0.039645279081898806,13,0.003
5,274,0.005148741418764294,11,0.003
5,274,0.005148741418764294,11,0.003
5,275,0.005148741418764294,10,0.003
5,275,0.005148741418764294,10,0.003
5,276,0.005148741418764294,8,0.003
5,276,0.005148741418764294,8,0.003
5,277,0.005148741418764294,7,0.003
5,277,0.005148741418764294,7,0.003
5,278,0.028445608188526546,8,0.003
5,278,0.028445608188526546,8,0.003
5,279,0.028445608188526546,8,0.003
5,279,0.028445608188526546,8,0.003
5,280,0.0459414425136872,7,0.003
5,280,0.0459414425136872,7,0.003
5,281,0.04163718499972785,10,0.003
5,281,0.04163718499972785,10,0.003
5,282,0.04493584493584491,9,0.003
5,282,0.04493584493584491,9,0.003
5,283,0.05145797598627786,9,0.003
5,283,0.05145797598627786,9,0.003
5,284,0.05145797598627786,9,0.003
5,284,0.05145797598627786,9,0.003
5,285,0.05145797598627786,10,0.003
5,285,0.05145797598627786,10,0.003
5,286,0.02425719591457749,7,0.003
5,286,0.02425719591457749,7,0.003
5,287,0.02425719591457749,7,0.003
5,287,0.02425719591457749,7,0.003
5,288,0.005148741418764294,6,0.003
5,288,0.005148741418764294,6,0.003
5,289,0.005148741418764294,6,0.003
5,289,0.005148741418764294,6,0.003
6,10,0.12601276951205975,101,0.003
6,10,0.12601276951205975,101,0.003
6,11,0.12645449999226674,90,0.003
6,11,0.12645449999226674,90,0.003
6,12,0.0864257590794398,76,0.003
6,12,0.0864257590794398,76,0.003
6,13,0.36711943558713517,65,0.003
6,13,0.36711943558713517,65,0.003
6,14,0.3155586096317929,55,0.003
6,14,0.3155586096317929,55,0.003
6,15,0.14819437412426853,52,0.003
6,15,0.14819437412426853,52,0.003
6,16,0.13165741845148576,48,0.003
6,16,0.13165741845148576,48,0.003
6,17,0.12936544247112805,41,0.003
6,17,0.12936544247112805,41,0.003
6,18,0.05413770951351981,35,0.003
6,18,0.05413770951351981,35,0.003
6,19,0.05604979717442996,35,0.003
6,19,0.05604979717442996,35,0.003
6,20,0.06105901431290981,32,0.003
6,20,0.06105901431290981,32,0.003
6,21,0.052632506964770585,30,0.003
6,21,0.052632506964770585,30,0.003
6,22,0.07200538358008077,29,0.003
6,22,0.07200538358008077,29,0.003
6,23,0.011434016198189614,25,0.003
6,23,0.011434016198189614,25,0.003
6,24,0.1230134967064351,21,0.003
6,24,0.1230134967064351,21,0.003
6,25,0.07969527717618446,23,0.003
6,25,0.07969527717618446,23,0.003
6,26,0.14636595744680855,27,0.003
6,26,0.14636595744680855,27,0.003
6,27,0.09262424106138968,23,0.003
6,27,0.09262424106138968,23,0.003
6,28,-0.00887976511589048,19,0.003
6,29,0.0725951646090535,15,0.003
6,29,0.0725951646090535,15,0.003
6,30,0.02371015702436226,18,0.003
6,30,0.02371015702436226,18,0.003
6,31,0.03621852408907868,20,0.003
6,31,0.03621852408907868,20,0.003
6,32,0.056582352009293985,15,0.003
6,32,0.056582352009293985,15,0.003
6,33,0.06704879704351763,14,0.003
6,33,0.06704879704351763,14,0.003
6,34,0.0341637392400311,16,0.003
6,34,0.0341637392400311,16,0.003
6,35,0.05420018806812245,16,0.003
6,35,0.05420018806812245,16,0.003
6,36,0.08438972488220096,16,0.003
6,36,0.08438972488220096,16,0.003
6,37,-0.005194339960594647,14,0.003
6,38,-0.0662407998889043,12,0.003
6,39,-0.008461312726205601,12,0.003
6,40,0.10426682692307693,14,0.003
6,40,0.10426682692307693,14,0.003
6,41,0.12613597147129874,13,0.003
6,41,0.12613597147129874,13,0.003
6,42,0.15411321642932801,12,0.003
6,42,0.15411321642932801,12,0.003
6,43,0.17134645147026312,12,0.003
6,43,0.17134645147026312,12,0.003
6,44,0.05373208930356553,13,0.003
6,44,0.05373208930356553,13,0.003
6,45,-0.0386096886753976,11,0.003
6,46,-0.017660910518053335,15,0.003
6,47,0.12553434884701067,13,0.003
6,47,0.12553434884701067,13,0.003
6,48,0.04240785541482849,15,0.003
6,48,0.04240785541482849,15,0.003
6,49,0.07065722663233923,10,0.003
6,49,0.07065722663233923,10,0.003
6,50,0.07065722663233923,11,0.003
6,50,0.07065722663233923,11,0.003
6,51,0.08904687311724314,10,0.003
6,51,0.08904687311724314,10,0.003
6,52,0.08675252989880408,11,0.003
6,52,0.08675252989880408,11,0.003
6,53,0.21785781514714186,12,0.003
6,53,0.21785781514714186,12,0.003
6,54,0.2733831001819208,12,0.003
6,54,0.2733831001819208,12,0.003
6,55,0.13788285867813,11,0.003
6,55,0.13788285867813,11,0.003
6,56,0.13788285867813,11,0.003
6,56,0.13788285867813,11,0.003
6,57,0.11527225987380224,10,0.003
6,57,0.11527225987380224,10,0.003
6,58,0.09842814371257486,11,0.003
6,58,0.09842814371257486,11,0.003
6,59,-0.04407517661172079,12,0.003
6,60,-0.04407517661172079,12,0.003
6,61,0.13732525052579486,11,0.003
6,61,0.13732525052579486,11,0.003
6,62,0.11456904736786581,9,0.003
6,62,0.11456904736786581,9,0.003
6,63,0.9625537139349294,8,0.003
6,63,0.9625537139349294,8,0.003
6,64,0.03974780701754384,9,0.003
6,64,0.03974780701754384,9,0.003
6,65,0.03974780701754384,8,0.003
6,65,0.03974780701754384,8,0.003
6,66,0.0079723624767472,8,0.003
6,66,0.0079723624767472,8,0.003
6,67,0.265589611958327,8,0.003
6,67,0.265589611958327,8,0.003
6,68,-0.09274543874891404,10,0.003
6,69,-0.10362484840318022,11,0.003
6,70,-0.02108880204824149,11,0.003
6,71,0.24305709842257275,7,0.003
6,71,0.24305709842257275,7,0.003
6,72,0.5282707387536113,6,0.003
6,72,0.5282707387536113,6,0.003
6,73,0.4431145962305682,5,0.003
6,73,0.4431145962305682,5,0.003
6,74,0.2820155902004455,8,0.003
6,74,0.2820155902004455,8,0.003
6,75,-0.04803863977547157,9,0.003
6,76,-0.07013069811922219,8,0.003
6,77,0.0925210925210925,8,0.003
6,77,0.0925210925210925,8,0.003
6,78,-0.031267928858290196,6,0.003
6,79,-0.11460297506809132,6,0.003
6,80,0.08672156459083889,12,0.003
6,80,0.08672156459083889,12,0.003
6,81,0.079748363728792,13,0.003
6,81,0.079748363728792,13,0.003
6,82,0.025118279569892425,13,0.003
6,82,0.025118279569892425,13,0.003
6,83,0.010635504201680608,12,0.003
6,83,0.010635504201680608,12,0.003
6,84,0.1699990870081256,10,0.003
6,84,0.1699990870081256,10,0.003
6,85,0.3521098922818461,10,0.003
6,85,0.3521098922818461,10,0.003
6,86,0.25707460492466,9,0.003
6,86,0.25707460492466,9,0.003
6,87,0.057225195553725836,11,0.003
6,87,0.057225195553725836,11,0.003
6,88,0.09903991915108645,10,0.003
6,88,0.09903991915108645,10,0.003
6,89,0.06260963432735124,10,0.003
6,89,0.06260963432735124,10,0.003
6,90,-0.03637961335676626,14,0.003
6,91,0.007800692311442648,13,0.003
6,91,0.007800692311442648,13,0.003
6,92,-0.011941486715095987,15,0.003
6,93,0.12564381574174827,13,0.003
6,93,0.12564381574174827,13,0.003
6,94,0.17140114079177726,15,0.003
6,94,0.17140114079177726,15,0.003
6,95,0.1958650707290533,13,0.003
6,95,0.1958650707290533,13,0.003
6,96,0.006230078238191823,13,0.003
6,96,0.006230078238191823,13,0.003
6,97,0.20676278154131206,15,0.003
6,97,0.20676278154131206,15,0.003
6,98,0.1508993601867128,16,0.003
6,98,0.1508993601867128,16,0.003
6,99,0.06629266531507763,21,0.003
6,99,0.06629266531507763,21,0.003
6,100,0.06383946744570292,22,0.003
6,100,0.06383946744570292,22,0.003
6,101,0.05907207726287482,22,0.003
6,101,0.05907207726287482,22,0.003
6,102,0.038252785207884256,23,0.003
6,102,0.038252785207884256,23,0.003
6,103,0.00007739339060442697,17,0.003
6,103,0.00007739339060442697,17,0.003
6,104,0.0373667498298934,23,0.003
6,104,0.0373667498298934,23,0.003
6,105,0.028464106844741207,19,0.003
6,105,0.028464106844741207,19,0.003
6,106,0.007951391493511355,13,0.003
6,106,0.007951391493511355,13,0.003
6,107,0.0392666292698769,17,0.003
6,107,0.0392666292698769,17,0.003
6,108,0.14068078040680784,13,0.003
6,108,0.14068078040680784,13,0.003
6,109,0.20944749424473172,14,0.003
6,109,0.20944749424473172,14,0.003
6,110,0.1185737687776655,17,0.003
6,110,0.1185737687776655,17,0.003
6,111,0.12420983111614302,12,0.003
6,111,0.12420983111614302,12,0.003
6,112,0.2118437118437118,11,0.003
6,112,0.2118437118437118,11,0.003
6,113,0.2698725159355081,8,0.003
6,113,0.2698725159355081,8,0.003
6,114,0.45481814773153356,9,0.003
6,114,0.45481814773153356,9,0.003
6,115,0.45079384317052473,10,0.003
6,115,0.45079384317052473,10,0.003
6,116,0.6454295532646048,10,0.003
6,116,0.6454295532646048,10,0.003
6,117,0.30762886597938144,10,0.003
6,117,0.30762886597938144,10,0.003
6,118,0.227377907684813,8,0.003
6,118,0.227377907684813,8,0.003
6,119,0.2301718339142665,8,0.003
6,119,0.2301718339142665,8,0.003
6,120,0.11429706115965052,7,0.003
6,120,0.11429706115965052,7,0.003
6,121,0.05345512311358218,9,0.003
6,121,0.05345512311358218,9,0.003
6,122,0.23629753914988808,10,0.003
6,122,0.23629753914988808,10,0.003
6,123,0.13622442729388703,14,0.003
6,123,0.13622442729388703,14,0.003
6,124,0.020151904936910447,13,0.003
6,124,0.020151904936910447,13,0.003
6,125,0.1765811205063542,12,0.003
6,125,0.1765811205063542,12,0.003
6,126,0.17201919527500922,8,0.003
6,126,0.17201919527500922,8,0.003
6,127,0.12247443252681466,11,0.003
6,127,0.12247443252681466,11,0.003
6,128,0.04281144919215942,10,0.003
6,128,0.04281144919215942,10,0.003
6,129,0.002729652944125687,14,0.003
6,129,0.002729652944125687,14,0.003
6,130,0.005824991370383161,16,0.003
6,130,0.005824991370383161,16,0.003
6,131,0.0045178202911484305,18,0.003
6,131,0.0045178202911484305,18,0.003
6,132,0.18644622687837617,14,0.003
6,132,0.18644622687837617,14,0.003
6,133,0.1871828449828122,12,0.003
6,133,0.1871828449828122,12,0.003
6,134,0.24210690840887775,11,0.003
6,134,0.24210690840887775,11,0.003
6,135,0.09349845201238388,9,0.003
6,135,0.09349845201238388,9,0.003
6,136,0.01974544203646369,12,0.003
6,136,0.01974544203646369,12,0.003
6,137,0.028973889143380685,9,0.003
6,137,0.028973889143380685,9,0.003
6,138,-0.03852327447833067,9,0.003
6,139,-0.05549845837615625,7,0.003
6,140,0.055311004784689005,5,0.003
6,140,0.055311004784689005,5,0.003
6,141,0.009520322226290793,5,0.003
6,141,0.009520322226290793,5,0.003
6,142,0.009520322226290793,4,0.003
6,142,0.009520322226290793,4,0.003
6,143,0.009520322226290793,4,0.003
6,143,0.009520322226290793,4,0.003
6,144,0,3,0.003
6,145,0,3,0.003
6,146,0.005507618872774083,3,0.003
6,147,0.005507618872774083,3,0.003
6,148,0.005507618872774083,3,0.003
6,149,-0.004873853211009223,3,0.003
6,150,-0.004873853211009223,3,0.003
6,151,-0.004873853211009223,3,0.003
6,152,-0.004873853211009223,4,0.003
6,153,-0.004873853211009223,4,0.003
6,154,0.01589464123524067,5,0.003
6,154,0.01589464123524067,5,0.003
6,155,-0.005733944954128521,4,0.003
6,156,-0.0005676657584015015,4,0.003
6,157,-0.005733944954128521,3,0.003
6,158,-0.005733944954128521,3,0.003
6,159,-0.005733944954128521,3,0.003
6,160,-0.005733944954128521,3,0.003
6,161,-0.005733944954128521,2,0.003
6,162,-0.005733944954128521,2,0.003
6,163,-0.005733944954128521,3,0.003
6,164,-0.005733944954128521,3,0.003
6,165,-0.005733944954128521,3,0.003
6,166,-0.005733944954128521,3,0.003
6,167,0,2,0.003
6,168,0,1,0.003
6,169,0,1,0.003
